query,subject,identity,alignment length,mismatches,gap opens,q start,q end,s start,s end,evalue,bit score
IGL,IGLV3-40*01,73.333,60,16,0,262291,262350,6,65,6.03e-04,46.0
IGL,IGLV3-40*01,73.333,60,16,0,522715,522774,6,65,6.03e-04,46.0
IGL,IGLV3-40*01,74.138,58,15,0,480398,480455,11,68,6.03e-04,46.0
IGL,IGLV3-40*01,64.286,98,35,0,552551,552648,164,261,6.03e-04,46.0
IGL,IGLV3-40*01,64.583,96,34,0,511506,511601,166,261,6.03e-04,46.0
IGL,IGLV3-40*01,75.000,56,14,0,558138,558193,219,274,6.03e-04,46.0
IGL,IGLV3-40*01,71.429,63,18,0,226921,226983,202,264,0.002,44.4
IGL,IGLV3-40*01,75.472,53,13,0,583397,583449,226,278,0.002,44.4
IGL,IGLV3-40*01,84.211,38,6,0,164415,164452,80,117,0.005,42.8
IGL,IGLV3-40*01,67.105,76,25,0,268994,269069,195,270,0.005,42.8
IGL,IGLV3-40*01,86.111,36,5,0,297801,297836,226,261,0.005,42.8
IGL,IGLV3-40*01,70.492,61,18,0,636197,636257,6,66,0.016,41.2
IGL,IGLV3-40*01,70.000,60,18,0,297554,297613,6,65,0.049,39.6
IGL,IGLV3-40*01,70.000,60,18,0,518075,518134,6,65,0.049,39.6
IGL,IGLV3-40*01,81.579,38,7,0,268861,268898,80,117,0.049,39.6
IGL,IGLV3-40*01,63.043,92,34,0,701687,701778,170,261,0.049,39.6
IGL,IGLV3-40*01,76.087,46,11,0,674339,674384,219,264,0.049,39.6
IGL,IGLV3-40*01,87.500,32,4,0,249703,249734,230,261,0.049,39.6
IGL,IGLV3-40*01,68.333,60,19,0,268778,268837,6,65,0.44,36.5
IGL,IGLV3-40*01,68.333,60,19,0,484907,484966,6,65,0.44,36.5
IGL,IGLV3-40*01,68.333,60,19,0,511328,511387,6,65,0.44,36.5
IGL,IGLV3-40*01,68.333,60,19,0,557898,557957,6,65,0.44,36.5
IGL,IGLV3-40*01,69.811,53,16,0,484975,485027,65,117,1.3,34.9
IGL,IGLV3-40*01,74.419,43,11,0,583228,583270,75,117,1.3,34.9
IGL,IGLV3-40*01,66.667,60,20,0,249452,249511,6,65,4.0,33.3
IGL,IGLV3-40*01,91.667,24,2,0,881325,881348,10,33,4.0,33.3
IGL,IGLV3-40*01,76.316,38,9,0,518158,518195,80,117,4.0,33.3
IGL,IGLV3-40*01,76.316,38,9,0,557981,558018,80,117,4.0,33.3
IGL,IGLV3-40*01,83.333,30,5,0,92377,92406,88,117,4.0,33.3
IGL,IGLV3-39*01,100.000,290,0,0,898088,898377,1,290,5.95e-129,461
IGL,IGLV3-39*01,98.966,290,3,0,942263,942552,1,290,4.34e-126,451
IGL,IGLV3-39*01,98.621,290,4,0,874841,875130,1,290,3.91e-125,448
IGL,IGLV3-39*01,94.828,290,15,0,921357,921646,1,290,1.23e-114,413
IGL,IGLV3-39*01,93.793,290,18,0,974258,974547,1,290,8.93e-112,404
IGL,IGLV3-39*01,77.509,289,64,1,850544,850831,1,289,3.73e-62,239
IGL,IGLV3-39*01,74.138,290,75,0,1020136,1020425,1,290,2.20e-57,223
IGL,IGLV3-39*01,72.759,290,79,0,1001158,1001447,1,290,1.44e-53,210
IGL,IGLV3-39*01,72.414,290,80,0,916880,917169,1,290,1.30e-52,207
IGL,IGLV3-39*01,77.551,294,61,3,1130611,1130903,1,290,3.51e-51,202
IGL,IGLV3-39*01,71.875,288,81,0,1060550,1060837,1,288,1.05e-50,201
IGL,IGLV3-39*01,72.340,282,78,0,845377,845658,1,282,1.05e-50,201
IGL,IGLV3-39*01,71.379,290,83,0,893610,893899,1,290,9.48e-50,198
IGL,IGLV3-39*01,71.379,290,83,0,966617,966906,1,290,9.48e-50,198
IGL,IGLV3-39*01,71.378,283,81,0,937784,938066,1,283,2.56e-48,193
IGL,IGLV3-39*01,73.180,261,70,0,1236539,1236799,1,261,2.56e-48,193
IGL,IGLV3-39*01,70.690,290,85,0,867394,867683,1,290,7.68e-48,191
IGL,IGLV3-39*01,71.326,279,80,0,1067986,1068264,1,279,2.30e-47,190
IGL,IGLV3-39*01,73.750,240,63,0,1100212,1100451,3,242,5.60e-45,182
IGL,IGLV3-39*01,68.966,261,81,0,958321,958581,1,261,8.03e-38,158
IGL,IGLV3-39*01,75.191,262,59,2,1046528,1046786,1,259,2.41e-37,156
IGL,IGLV3-39*01,72.289,249,67,1,1076469,1076715,1,249,2.41e-37,156
IGL,IGLV3-39*01,69.478,249,76,0,1232308,1232556,1,249,7.23e-37,155
IGL,IGLV3-39*01,69.355,248,76,0,1243078,1243325,2,249,2.17e-36,153
IGL,IGLV3-39*01,69.076,249,77,0,1227509,1227757,1,249,6.51e-36,152
IGL,IGLV3-39*01,71.626,289,76,2,1116040,1116322,1,289,5.27e-34,145
IGL,IGLV3-39*01,66.544,272,90,1,907768,908038,1,272,3.11e-29,129
IGL,IGLV3-39*01,69.792,192,58,0,495147,495338,88,279,7.56e-27,122
IGL,IGLV3-39*01,69.792,192,58,0,603133,603324,88,279,7.56e-27,122
IGL,IGLV3-39*01,69.792,192,58,0,608957,609148,88,279,7.56e-27,122
IGL,IGLV3-39*01,65.060,249,87,0,1028656,1028904,1,249,2.27e-26,120
IGL,IGLV3-39*01,68.317,202,64,0,562819,563020,89,290,6.81e-26,118
IGL,IGLV3-39*01,71.264,174,50,0,187575,187748,106,279,6.81e-26,118
IGL,IGLV3-39*01,69.110,191,59,0,598125,598315,88,278,2.04e-25,117
IGL,IGLV3-39*01,68.586,191,60,0,522804,522994,89,279,1.84e-24,114
IGL,IGLV3-39*01,69.613,181,55,0,1013375,1013555,99,279,1.84e-24,114
IGL,IGLV3-39*01,66.052,271,90,2,884512,884780,1,271,1.65e-23,110
IGL,IGLV3-39*01,63.855,249,90,0,858172,858420,1,249,1.65e-23,110
IGL,IGLV3-39*01,70.482,166,49,0,26433,26598,97,262,4.96e-23,109
IGL,IGLV3-39*01,68.508,181,57,0,541346,541526,99,279,1.49e-22,107
IGL,IGLV3-39*01,67.368,190,62,0,593954,594143,90,279,4.47e-22,106
IGL,IGLV3-39*01,69.753,162,49,0,904676,904837,99,260,4.02e-21,103
IGL,IGLV3-39*01,64.878,205,72,0,489795,489999,75,279,1.09e-19,98.3
IGL,IGLV3-39*01,67.284,162,53,0,636296,636457,99,260,2.64e-17,90.3
IGL,IGLV3-39*01,68.243,148,47,0,835980,836127,102,249,2.37e-16,87.2
IGL,IGLV3-39*01,66.049,162,55,0,992893,993054,99,260,2.14e-15,84.0
IGL,IGLV3-39*01,64.535,172,61,0,480485,480656,89,260,1.92e-14,80.8
IGL,IGLV3-39*01,66.837,196,63,2,77903,78097,85,279,1.73e-13,77.7
IGL,IGLV3-39*01,68.750,144,44,1,1063239,1063381,26,169,4.67e-12,72.9
IGL,IGLV3-39*01,71.429,105,30,0,969024,969128,162,266,4.67e-12,72.9
IGL,IGLV3-39*01,71.429,105,30,0,1004375,1004479,162,266,4.67e-12,72.9
IGL,IGLV3-39*01,62.346,162,61,0,575946,576107,99,260,1.13e-09,65.0
IGL,IGLV3-39*01,68.519,108,34,0,79894,80001,170,277,1.13e-09,65.0
IGL,IGLV3-39*01,70.652,92,27,0,631865,631956,196,287,1.02e-08,61.8
IGL,IGLV3-39*01,67.424,132,42,1,224194,224324,148,279,3.06e-08,60.2
IGL,IGLV3-39*01,63.158,171,62,1,256872,257041,88,258,9.19e-08,58.6
IGL,IGLV3-39*01,63.095,168,61,1,1223454,1223620,1,168,2.76e-07,57.1
IGL,IGLV3-39*01,71.605,81,23,0,441894,441974,202,282,2.76e-07,57.1
IGL,IGLV3-39*01,68.478,92,29,0,485124,485215,196,287,8.27e-07,55.5
IGL,IGLV3-39*01,75.000,68,17,0,583391,583458,220,287,8.27e-07,55.5
IGL,IGLV3-39*01,73.913,69,18,0,536581,536649,219,287,2.48e-06,53.9
IGL,IGLV3-39*01,66.327,98,33,0,708522,708619,164,261,7.45e-06,52.3
IGL,IGLV3-39*01,66.667,96,32,0,513687,513782,261,166,7.45e-06,52.3
IGL,IGLV3-39*01,69.600,125,36,2,444187,444309,137,261,2.23e-05,50.7
IGL,IGLV3-39*01,64.762,105,37,0,276843,276947,166,270,2.23e-05,50.7
IGL,IGLV3-39*01,74.576,59,15,0,558138,558196,219,277,2.01e-04,47.5
IGL,IGLV3-39*01,75.000,56,14,0,289254,289309,211,266,6.03e-04,46.0
IGL,IGLV3-39*01,58.282,163,68,0,552486,552648,99,261,0.002,44.4
IGL,IGLV3-39*01,72.881,59,16,0,518315,518373,219,277,0.002,44.4
IGL,IGLV3-39*01,66.667,78,26,0,197758,197835,202,279,0.005,42.8
IGL,IGLV3-39*01,74.510,51,13,0,273679,273729,5,55,0.016,41.2
IGL,IGLV3-39*01,72.727,55,15,0,531725,531779,11,65,0.016,41.2
IGL,IGLV3-39*01,72.727,55,15,0,550324,550378,11,65,0.016,41.2
IGL,IGLV3-39*01,72.727,55,15,0,575849,575903,11,65,0.016,41.2
IGL,IGLV3-39*01,69.231,65,20,0,226921,226985,202,266,0.016,41.2
IGL,IGLV3-39*01,70.492,61,18,0,249675,249735,202,262,0.016,41.2
IGL,IGLV3-39*01,69.355,62,19,0,269001,269062,202,263,0.049,39.6
IGL,IGLV3-39*01,78.571,42,9,0,297795,297836,220,261,0.049,39.6
IGL,IGLV3-39*01,75.556,45,11,0,480398,480442,11,55,0.15,38.0
IGL,IGLV3-39*01,78.049,41,9,0,718195,718235,91,131,0.15,38.0
IGL,IGLV3-39*01,62.366,93,35,0,208697,208789,100,192,0.15,38.0
IGL,IGLV3-39*01,96.000,25,1,0,997666,997690,104,128,0.15,38.0
IGL,IGLV3-39*01,67.692,65,21,0,208805,208869,202,266,0.15,38.0
IGL,IGLV3-39*01,75.556,45,11,0,674339,674383,219,263,0.15,38.0
IGL,IGLV3-39*01,61.702,94,36,0,441785,441878,99,192,0.44,36.5
IGL,IGLV3-39*01,100.000,21,0,0,164434,164454,99,119,1.3,34.9
IGL,IGLV3-39*01,100.000,21,0,0,268880,268900,99,119,1.3,34.9
IGL,IGLV3-39*01,100.000,21,0,0,485009,485029,99,119,1.3,34.9
IGL,IGLV3-39*01,100.000,21,0,0,518177,518197,99,119,1.3,34.9
IGL,IGLV3-39*01,100.000,21,0,0,536444,536464,99,119,1.3,34.9
IGL,IGLV3-39*01,100.000,21,0,0,583252,583272,99,119,1.3,34.9
IGL,IGLV3-39*01,100.000,21,0,0,631750,631770,99,119,1.3,34.9
IGL,IGLV3-39*01,61.290,93,36,0,197650,197742,100,192,1.3,34.9
IGL,IGLV3-39*01,91.667,24,2,0,10251,10274,99,122,4.0,33.3
IGL,IGLV3-39*01,100.000,20,0,0,92389,92408,100,119,4.0,33.3
IGL,IGLV3-39*01,91.667,24,2,0,842442,842465,104,127,4.0,33.3
IGL,IGLV3-39*01,91.667,24,2,0,952221,952244,104,127,4.0,33.3
IGL,IGLV3-36*01,100.000,290,0,0,916880,917169,1,290,5.95e-129,461
IGL,IGLV3-36*01,95.862,290,12,0,1001158,1001447,1,290,1.68e-117,423
IGL,IGLV3-36*01,95.517,290,13,0,867394,867683,1,290,1.51e-116,420
IGL,IGLV3-36*01,95.172,290,14,0,893610,893899,1,290,1.36e-115,416
IGL,IGLV3-36*01,94.138,290,17,0,966617,966906,1,290,9.93e-113,407
IGL,IGLV3-36*01,94.681,282,15,0,937784,938065,1,282,8.04e-111,400
IGL,IGLV3-36*01,88.339,283,33,0,1067986,1068268,1,283,4.02e-94,345
IGL,IGLV3-36*01,86.973,261,34,0,1236539,1236799,1,261,1.14e-82,307
IGL,IGLV3-36*01,82.069,290,52,0,1020136,1020425,1,290,2.48e-79,296
IGL,IGLV3-36*01,81.992,261,47,0,845377,845637,1,261,2.89e-70,266
IGL,IGLV3-36*01,78.819,288,61,0,1060550,1060837,1,288,8.66e-70,264
IGL,IGLV3-36*01,83.065,248,42,0,1243078,1243325,2,249,7.80e-69,261
IGL,IGLV3-36*01,76.552,290,68,0,974258,974547,1,290,4.60e-64,245
IGL,IGLV3-36*01,78.927,261,55,0,958321,958581,1,261,1.24e-62,240
IGL,IGLV3-36*01,80.321,249,49,0,1028656,1028904,1,249,1.24e-62,240
IGL,IGLV3-36*01,79.920,249,50,0,1232308,1232556,1,249,1.12e-61,237
IGL,IGLV3-36*01,79.116,249,52,0,1227509,1227757,1,249,9.06e-60,231
IGL,IGLV3-36*01,73.448,290,77,0,942263,942552,1,290,1.78e-55,217
IGL,IGLV3-36*01,77.011,261,59,1,907768,908027,1,261,1.44e-53,210
IGL,IGLV3-36*01,76.305,249,59,0,858172,858420,1,249,4.33e-53,209
IGL,IGLV3-36*01,72.414,290,80,0,874841,875130,1,290,1.30e-52,207
IGL,IGLV3-36*01,72.414,290,80,0,898088,898377,1,290,1.30e-52,207
IGL,IGLV3-36*01,71.379,290,83,0,921357,921646,1,290,9.48e-50,198
IGL,IGLV3-36*01,77.011,261,58,2,884512,884770,1,261,2.84e-49,196
IGL,IGLV3-36*01,72.318,289,79,1,850544,850831,1,289,7.68e-48,191
IGL,IGLV3-36*01,75.490,204,50,0,562805,563008,75,278,3.31e-40,166
IGL,IGLV3-36*01,80.000,170,34,0,835958,836127,80,249,2.97e-39,163
IGL,IGLV3-36*01,72.247,227,63,0,1100212,1100438,3,229,8.92e-39,161
IGL,IGLV3-36*01,76.064,188,45,0,1013349,1013536,73,260,2.41e-37,156
IGL,IGLV3-36*01,74.020,204,53,0,495134,495337,75,278,2.41e-37,156
IGL,IGLV3-36*01,74.020,204,53,0,603120,603323,75,278,2.41e-37,156
IGL,IGLV3-36*01,74.747,198,50,0,522790,522987,75,272,2.41e-37,156
IGL,IGLV3-36*01,73.529,204,54,0,608944,609147,75,278,2.17e-36,153
IGL,IGLV3-36*01,72.195,205,57,0,598112,598316,75,279,5.27e-34,145
IGL,IGLV3-36*01,70.068,294,83,2,1130611,1130903,1,290,1.42e-32,141
IGL,IGLV3-36*01,73.656,186,49,0,636272,636457,75,260,1.42e-32,141
IGL,IGLV3-36*01,72.872,188,51,0,948803,948990,73,260,1.28e-31,137
IGL,IGLV3-36*01,71.078,204,59,0,593939,594142,75,278,1.28e-31,137
IGL,IGLV3-36*01,71.717,198,56,0,541322,541519,75,272,1.28e-31,137
IGL,IGLV3-36*01,70.588,204,60,0,489795,489998,75,278,1.15e-30,134
IGL,IGLV3-36*01,75.000,168,42,0,1036997,1037164,93,260,1.15e-30,134
IGL,IGLV3-36*01,75.926,162,39,0,904676,904837,99,260,1.15e-30,134
IGL,IGLV3-36*01,74.556,169,43,0,855043,855211,93,261,3.46e-30,133
IGL,IGLV3-36*01,75.309,162,40,0,1071459,1071620,99,260,1.04e-29,131
IGL,IGLV3-36*01,68.675,249,76,1,1076469,1076715,1,249,9.34e-29,128
IGL,IGLV3-36*01,69.478,249,74,2,1023340,1023586,1,249,2.80e-28,126
IGL,IGLV3-36*01,72.000,175,49,0,1095124,1095298,87,261,2.52e-27,123
IGL,IGLV3-36*01,70.566,265,72,2,1046528,1046789,1,262,2.27e-26,120
IGL,IGLV3-36*01,76.642,137,32,0,841729,841865,124,260,2.04e-25,117
IGL,IGLV3-36*01,79.032,124,26,0,187624,187747,155,278,6.12e-25,115
IGL,IGLV3-36*01,67.907,215,68,1,1063214,1063427,1,215,4.96e-23,109
IGL,IGLV3-36*01,72.727,187,49,2,77911,78096,93,278,1.49e-22,107
IGL,IGLV3-36*01,70.370,162,48,0,992893,993054,99,260,4.47e-22,106
IGL,IGLV3-36*01,69.325,163,50,0,26435,26597,99,261,1.21e-20,101
IGL,IGLV3-36*01,81.188,101,19,0,1124156,1124256,161,261,1.21e-20,101
IGL,IGLV3-36*01,69.849,199,58,2,1223454,1223650,1,199,1.09e-19,98.3
IGL,IGLV3-36*01,71.533,137,39,0,1116172,1116308,139,275,9.77e-19,95.1
IGL,IGLV3-36*01,74.790,119,30,0,1004355,1004473,142,260,9.77e-19,95.1
IGL,IGLV3-36*01,77.885,104,23,0,832203,832306,157,260,2.93e-18,93.5
IGL,IGLV3-36*01,64.674,184,65,0,79816,79999,92,275,2.37e-16,87.2
IGL,IGLV3-36*01,72.269,119,33,0,969004,969122,142,260,7.12e-16,85.6
IGL,IGLV3-36*01,62.814,199,74,0,480458,480656,62,260,6.41e-15,82.4
IGL,IGLV3-36*01,70.588,119,35,0,262440,262558,146,264,5.77e-14,79.2
IGL,IGLV3-36*01,67.910,134,43,0,208657,208790,60,193,1.73e-13,77.7
IGL,IGLV3-36*01,67.066,167,54,1,256876,257041,92,258,1.73e-13,77.7
IGL,IGLV3-36*01,69.748,119,36,0,197625,197743,75,193,5.19e-13,76.1
IGL,IGLV3-36*01,71.717,99,28,0,276843,276941,166,264,4.20e-11,69.7
IGL,IGLV3-36*01,62.805,164,61,0,575944,576107,97,260,1.26e-10,68.2
IGL,IGLV3-36*01,71.739,138,37,2,881423,881558,99,236,1.26e-10,68.2
IGL,IGLV3-36*01,71.739,92,26,0,164549,164640,196,287,1.13e-09,65.0
IGL,IGLV3-36*01,68.932,103,32,0,441777,441879,91,193,3.40e-09,63.4
IGL,IGLV3-36*01,72.093,86,24,0,441894,441979,202,287,1.02e-08,61.8
IGL,IGLV3-36*01,80.000,60,12,0,489720,489779,6,65,9.19e-08,58.6
IGL,IGLV3-36*01,80.000,60,12,0,593864,593923,6,65,9.19e-08,58.6
IGL,IGLV3-36*01,64.912,114,40,0,1116040,1116153,1,114,8.27e-07,55.5
IGL,IGLV3-36*01,76.190,63,15,0,197758,197820,202,264,2.48e-06,53.9
IGL,IGLV3-36*01,72.603,73,20,0,513673,513745,275,203,2.48e-06,53.9
IGL,IGLV3-36*01,76.667,60,14,0,218913,218972,6,65,7.45e-06,52.3
IGL,IGLV3-36*01,73.529,68,18,0,187472,187539,9,76,7.45e-06,52.3
IGL,IGLV3-36*01,78.571,56,12,0,841619,841674,10,65,7.45e-06,52.3
IGL,IGLV3-36*01,78.571,56,12,0,1013277,1013332,10,65,7.45e-06,52.3
IGL,IGLV3-36*01,67.391,92,30,0,631865,631956,196,287,7.45e-06,52.3
IGL,IGLV3-36*01,80.769,52,10,0,289255,289306,212,263,7.45e-06,52.3
IGL,IGLV3-36*01,59.172,169,69,0,552480,552648,93,261,2.23e-05,50.7
IGL,IGLV3-36*01,74.603,63,16,0,208805,208867,202,264,2.23e-05,50.7
IGL,IGLV3-36*01,75.000,60,15,0,164332,164391,6,65,6.70e-05,49.1
IGL,IGLV3-36*01,75.000,60,15,0,541247,541306,6,65,6.70e-05,49.1
IGL,IGLV3-36*01,70.270,74,22,0,992795,992868,10,83,6.70e-05,49.1
IGL,IGLV3-36*01,76.786,56,13,0,948731,948786,10,65,6.70e-05,49.1
IGL,IGLV3-36*01,65.306,98,34,0,708522,708619,164,261,6.70e-05,49.1
IGL,IGLV3-36*01,72.727,66,18,0,485124,485189,196,261,6.70e-05,49.1
IGL,IGLV3-36*01,67.442,86,28,0,300220,300305,202,287,6.70e-05,49.1
IGL,IGLV3-36*01,76.786,56,13,0,518315,518370,219,274,6.70e-05,49.1
IGL,IGLV3-36*01,75.439,57,14,0,77818,77874,9,65,2.01e-04,47.5
IGL,IGLV3-36*01,87.179,39,5,0,164415,164453,80,118,2.01e-04,47.5
IGL,IGLV3-36*01,71.014,69,20,0,536581,536649,219,287,2.01e-04,47.5
IGL,IGLV3-36*01,73.333,60,16,0,262291,262350,6,65,6.03e-04,46.0
IGL,IGLV3-36*01,73.333,60,16,0,522715,522774,6,65,6.03e-04,46.0
IGL,IGLV3-36*01,75.000,56,14,0,904578,904633,10,65,6.03e-04,46.0
IGL,IGLV3-36*01,75.000,56,14,0,558138,558193,219,274,6.03e-04,46.0
IGL,IGLV3-36*01,71.429,63,18,0,26333,26395,6,68,0.002,44.4
IGL,IGLV3-36*01,73.684,57,15,0,531725,531781,11,67,0.002,44.4
IGL,IGLV3-36*01,73.684,57,15,0,550324,550380,11,67,0.002,44.4
IGL,IGLV3-36*01,73.684,57,15,0,575849,575905,11,67,0.002,44.4
IGL,IGLV3-36*01,70.149,67,20,0,297770,297836,195,261,0.002,44.4
IGL,IGLV3-36*01,71.429,63,18,0,226921,226983,202,264,0.002,44.4
IGL,IGLV3-36*01,75.472,53,13,0,583397,583449,226,278,0.002,44.4
IGL,IGLV3-36*01,71.667,60,17,0,268778,268837,6,65,0.005,42.8
IGL,IGLV3-36*01,71.667,60,17,0,518075,518134,6,65,0.005,42.8
IGL,IGLV3-36*01,73.214,56,15,0,1123980,1124035,10,65,0.005,42.8
IGL,IGLV3-36*01,72.414,58,16,0,480398,480455,11,68,0.005,42.8
IGL,IGLV3-36*01,63.542,96,35,0,511506,511601,166,261,0.005,42.8
IGL,IGLV3-36*01,70.492,61,18,0,636197,636257,6,66,0.016,41.2
IGL,IGLV3-36*01,82.051,39,7,0,268861,268899,80,118,0.016,41.2
IGL,IGLV3-36*01,77.778,45,10,0,269025,269069,226,270,0.016,41.2
IGL,IGLV3-36*01,70.000,60,18,0,484907,484966,6,65,0.049,39.6
IGL,IGLV3-36*01,70.000,60,18,0,557898,557957,6,65,0.049,39.6
IGL,IGLV3-36*01,76.087,46,11,0,718190,718235,86,131,0.049,39.6
IGL,IGLV3-36*01,63.043,92,34,0,701687,701778,170,261,0.049,39.6
IGL,IGLV3-36*01,76.087,46,11,0,674339,674384,219,264,0.049,39.6
IGL,IGLV3-36*01,87.500,32,4,0,249703,249734,230,261,0.049,39.6
IGL,IGLV3-36*01,68.333,60,19,0,297554,297613,6,65,0.44,36.5
IGL,IGLV3-36*01,68.333,60,19,0,511328,511387,6,65,0.44,36.5
IGL,IGLV3-36*01,92.308,26,2,0,557993,558018,92,117,0.44,36.5
IGL,IGLV3-36*01,100.000,22,0,0,485007,485028,97,118,0.44,36.5
IGL,IGLV3-36*01,100.000,22,0,0,536442,536463,97,118,0.44,36.5
IGL,IGLV3-36*01,68.421,57,18,0,631651,631707,9,65,1.3,34.9
IGL,IGLV3-36*01,66.667,60,20,0,249452,249511,6,65,4.0,33.3
IGL,IGLV3-36*01,68.519,54,17,0,536345,536398,9,62,4.0,33.3
IGL,IGLV3-36*01,100.000,20,0,0,518177,518196,99,118,4.0,33.3
IGL,IGLV3-36*01,100.000,20,0,0,583252,583271,99,118,4.0,33.3
IGL,IGLV3-36*01,100.000,20,0,0,631750,631769,99,118,4.0,33.3
IGL,IGLV3-35*01,100.000,290,0,0,921357,921646,1,290,5.95e-129,461
IGL,IGLV3-35*01,96.207,290,11,0,874841,875130,1,290,1.87e-118,426
IGL,IGLV3-35*01,95.862,290,12,0,942263,942552,1,290,1.68e-117,423
IGL,IGLV3-35*01,94.828,290,15,0,898088,898377,1,290,1.23e-114,413
IGL,IGLV3-35*01,91.379,290,25,0,974258,974547,1,290,4.27e-105,381
IGL,IGLV3-35*01,76.817,289,66,1,850544,850831,1,289,3.02e-60,232
IGL,IGLV3-35*01,74.138,290,75,0,1020136,1020425,1,290,2.20e-57,223
IGL,IGLV3-35*01,72.414,290,80,0,1001158,1001447,1,290,1.30e-52,207
IGL,IGLV3-35*01,71.875,288,81,0,1060550,1060837,1,288,1.05e-50,201
IGL,IGLV3-35*01,71.379,290,83,0,916880,917169,1,290,9.48e-50,198
IGL,IGLV3-35*01,76.190,294,65,2,1130611,1130903,1,290,9.48e-50,198
IGL,IGLV3-35*01,72.527,273,75,0,845377,845649,1,273,2.84e-49,196
IGL,IGLV3-35*01,71.786,280,79,0,966627,966906,11,290,8.53e-49,194
IGL,IGLV3-35*01,71.378,283,81,0,937784,938066,1,283,2.56e-48,193
IGL,IGLV3-35*01,70.690,290,85,0,893610,893899,1,290,7.68e-48,191
IGL,IGLV3-35*01,72.797,261,71,0,1236539,1236799,1,261,2.30e-47,190
IGL,IGLV3-35*01,70.345,290,86,0,867394,867683,1,290,6.91e-47,188
IGL,IGLV3-35*01,71.223,278,80,0,1067986,1068263,1,278,6.91e-47,188
IGL,IGLV3-35*01,72.500,240,66,0,1100212,1100451,3,242,4.08e-42,172
IGL,IGLV3-35*01,69.349,261,80,0,958321,958581,1,261,8.92e-39,161
IGL,IGLV3-35*01,69.758,248,75,0,1243078,1243325,2,249,2.41e-37,156
IGL,IGLV3-35*01,69.478,249,76,0,1227509,1227757,1,249,7.23e-37,155
IGL,IGLV3-35*01,69.076,249,77,0,1232308,1232556,1,249,6.51e-36,152
IGL,IGLV3-35*01,74.427,262,61,2,1046528,1046786,1,259,1.95e-35,150
IGL,IGLV3-35*01,71.084,249,70,1,1076469,1076715,1,249,1.76e-34,147
IGL,IGLV3-35*01,70.588,289,79,2,1116040,1116322,1,289,3.84e-31,136
IGL,IGLV3-35*01,67.033,273,89,1,907768,908039,1,273,1.15e-30,134
IGL,IGLV3-35*01,71.354,192,55,0,598125,598316,88,279,1.04e-29,131
IGL,IGLV3-35*01,70.681,191,56,0,603133,603323,88,278,2.80e-28,126
IGL,IGLV3-35*01,65.833,240,82,0,1028665,1028904,10,249,7.56e-27,122
IGL,IGLV3-35*01,70.000,190,57,0,522804,522993,89,278,7.56e-27,122
IGL,IGLV3-35*01,72.619,168,46,0,1013375,1013542,99,266,7.56e-27,122
IGL,IGLV3-35*01,69.634,191,58,0,495147,495337,88,278,2.27e-26,120
IGL,IGLV3-35*01,69.634,191,58,0,608957,609147,88,278,2.27e-26,120
IGL,IGLV3-35*01,69.474,190,58,0,562819,563008,89,278,6.81e-26,118
IGL,IGLV3-35*01,72.289,166,46,0,26433,26598,97,262,6.81e-26,118
IGL,IGLV3-35*01,72.840,162,44,0,855050,855211,100,261,6.81e-26,118
IGL,IGLV3-35*01,69.730,185,56,0,1037004,1037188,100,284,2.04e-25,117
IGL,IGLV3-35*01,70.000,180,54,0,541346,541525,99,278,6.12e-25,115
IGL,IGLV3-35*01,66.421,271,89,2,884512,884780,1,271,1.84e-24,114
IGL,IGLV3-35*01,64.257,249,89,0,858172,858420,1,249,1.84e-24,114
IGL,IGLV3-35*01,71.605,162,46,0,904676,904837,99,260,5.51e-24,112
IGL,IGLV3-35*01,68.254,189,60,0,593954,594142,90,278,1.65e-23,110
IGL,IGLV3-35*01,69.942,173,52,0,187575,187747,106,278,1.65e-23,110
IGL,IGLV3-35*01,70.988,162,47,0,948829,948990,99,260,4.96e-23,109
IGL,IGLV3-35*01,65.686,204,70,0,489795,489998,75,278,4.02e-21,103
IGL,IGLV3-35*01,68.452,168,53,0,1095136,1095303,99,266,3.62e-20,99.9
IGL,IGLV3-35*01,67.873,221,69,2,1023368,1023586,29,249,1.09e-19,98.3
IGL,IGLV3-35*01,66.667,180,60,0,636296,636475,99,278,3.26e-19,96.7
IGL,IGLV3-35*01,68.519,162,51,0,992893,993054,99,260,3.26e-19,96.7
IGL,IGLV3-35*01,70.270,148,44,0,835980,836127,102,249,3.26e-19,96.7
IGL,IGLV3-35*01,73.438,128,34,0,841744,841871,139,266,3.26e-19,96.7
IGL,IGLV3-35*01,78.302,106,23,0,1124156,1124261,161,266,3.26e-19,96.7
IGL,IGLV3-35*01,72.000,125,35,0,969004,969128,142,266,7.91e-17,88.8
IGL,IGLV3-35*01,72.000,125,35,0,1004355,1004479,142,266,7.91e-17,88.8
IGL,IGLV3-35*01,65.698,172,59,0,480485,480656,89,260,2.37e-16,87.2
IGL,IGLV3-35*01,67.692,195,61,2,77903,78096,85,278,6.41e-15,82.4
IGL,IGLV3-35*01,66.667,144,48,0,79861,80004,137,280,1.73e-13,77.7
IGL,IGLV3-35*01,65.089,169,58,1,1063214,1063381,1,169,1.26e-10,68.2
IGL,IGLV3-35*01,62.963,162,60,0,575946,576107,99,260,1.26e-10,68.2
IGL,IGLV3-35*01,61.326,181,70,0,701598,701778,81,261,3.78e-10,66.6
